,Code_commune,COM,long,lat
0,01011,Apremont,5.6572,46.2078
1,01012,Aranc,5.507956,46.003051
2,01015,Arboys en Bugey,5.650271,45.728706
3,01017,Argis,5.4893019999999995,45.934242
4,01019,Armix,5.585876,45.848997999999995
5,01022,Artemare,5.693363,45.875285
6,01023,Asnières-sur-Saône,4.88301,46.382948
7,01024,Attignat,5.158728,46.289428
8,01025,Bâgé-Dommartin,4.9464119,46.316047
9,01027,Balan,5.096755,45.83316
10,01028,Baneins,4.904326,46.111514
11,01029,Beaupont,5.2647900000000005,46.410423
12,01030,Beauregard,4.754476,46.001135
13,01031,Bellignat,5.629371,46.242107
14,01032,Béligneux,5.127544,45.867825
15,01033,Valserhône,5.826179,46.107599
16,01034,Belley,5.686346,45.76096
17,01035,Belleydoux,5.777169000000001,46.25313
18,01037,Bénonces,5.477807,45.826839
19,01040,Béréziat,5.046141,46.367046
20,01042,Bey,4.843686,46.218338
21,01043,Beynost,5.001999,45.839812
22,01044,Billiat,5.784261,46.077952
23,01045,Birieux,5.038913,45.953185999999995
24,01046,Biziat,4.943679,46.216944
25,01049,La Boisse,5.032719,45.842492
26,01050,Boissey,4.996962,46.3812
27,01051,Bolozon,5.4730109,46.191952
28,01052,Bouligneux,4.987099,46.0226789
29,01053,Bourg-en-Bresse,5.219246,46.20279
30,01054,Bourg-Saint-Christophe,5.161563,45.891084
31,01057,Boz,4.910866,46.407533
32,01058,Brégnier-Cordon,5.628465,45.625345
33,01060,Brénod,5.605811,46.059371999999996
34,01061,Brens,5.6962410000000006,45.718657
35,01062,Bressolles,5.104273,45.871442
36,01063,Brion,5.55344,46.171344
37,01064,Briord,5.459173000000001,45.782708
38,01065,Buellas,5.134839,46.2093739
39,01066,La Burbanche,5.561287999999999,45.845886
40,01067,Ceignes,5.5000289,46.120346000000005
41,01069,Certines,5.264343,46.132244
42,01073,Ceyzérieu,5.726365900000001,45.835402
43,01074,Chalamont,5.172362000000001,45.996513
44,01075,Chaleins,4.8060029,46.030164
45,01076,Chaley,5.530648,45.955048
46,01077,Challes-la-Montagne,5.462943,46.125079
47,01079,Champagne-en-Valromey,5.6790959999999995,45.905211
48,01080,Champdor-Corcelles,5.5971399,46.017641999999995
49,01081,Champfromier,5.816733,46.193896
50,01082,Chanay,5.785105000000001,46.005576
51,01083,Chaneins,4.852066000000001,46.095551
52,01084,Chanoz-Châtenay,5.01858,46.18808
53,01085,La Chapelle-du-Châtelard,5.024185,46.069252
54,01087,Charix,5.685278,46.18287
55,01089,Château-Gaillard,5.304353,45.972408
56,01090,Châtenay,5.200626000000001,46.033836
57,01094,Chavannes-sur-Reyssouze,4.992705,46.430423
58,01095,Nivigne et Suran,5.426781,46.264365000000005
59,01096,Chaveyriat,5.061257,46.198115
60,01098,Chazey-Bons,5.681342,45.802649
61,01099,Chazey-sur-Ain,5.254353,45.893785
62,01100,Cheignieu-la-Balme,5.609519000000001,45.826493
63,01102,Chevroux,4.95863,46.381209000000005
64,01103,Chevry,6.0383129,46.282084000000005
65,01104,Chézery-Forens,5.857261,46.21504
66,01105,Civrieux,4.8824879999999995,45.920862
67,01106,Cize,5.446744,46.2058419
68,01107,Cleyzieu,5.430937999999999,45.908201
69,01108,Coligny,5.346038,46.382954
70,01109,Collonges,5.904071,46.13848
71,01110,Colomieu,5.62082,45.732659999999996
72,01110,Colomieu,5.62082,45.732659999999996
73,01111,Conand,5.473072,45.892556899999995
74,01111,Conand,5.473072,45.892556899999995
75,01112,Condamine,5.550795,46.108385999999996
76,01112,Condamine,5.550795,46.108385999999996
77,01113,Condeissiat,5.080254,46.15692
78,01113,Condeissiat,5.080254,46.15692
79,01114,Confort,5.823055999999999,46.15078
80,01114,Confort,5.823055999999999,46.15078
81,01115,Confrançon,5.0657629,46.264877
82,01115,Confrançon,5.0657629,46.264877
83,01116,Contrevoz,5.628413,45.804564
84,01116,Contrevoz,5.628413,45.804564
85,01117,Conzieu,5.607031,45.727813
86,01117,Conzieu,5.607031,45.727813
87,01118,Corbonod,5.821745,45.967633
88,01118,Corbonod,5.821745,45.967633
89,01121,Corlier,5.498806,46.030544899999995
90,01123,Cormoranche-sur-Saône,4.830863,46.240532
91,01123,Cormoranche-sur-Saône,4.830863,46.240532
92,01124,Cormoz,5.232964,46.449718
93,01124,Cormoz,5.232964,46.449718
94,01125,Corveissiat,5.482096,46.244078
95,01125,Corveissiat,5.482096,46.244078
96,01127,Courmangoux,5.370291,46.331447
97,01127,Courmangoux,5.370291,46.331447
98,01128,Courtes,5.10119,46.459164
99,01128,Courtes,5.10119,46.459164
100,01129,Crans,5.213426,45.9615859
101,01129,Crans,5.213426,45.9615859
102,01130,Bresse Vallons,5.16597,46.307846000000005
103,01133,Cressin-Rochefort,5.766929,45.788909999999994
104,01133,Cressin-Rochefort,5.766929,45.788909999999994
105,01134,Crottet,4.892867,46.277172
106,01134,Crottet,4.892867,46.277172
107,01135,Crozet,6.013999999999999,46.279461
108,01135,Crozet,6.013999999999999,46.279461
109,01136,Cruzilles-lès-Mépillat,4.882224,46.223878899999995
110,01136,Cruzilles-lès-Mépillat,4.882224,46.223878899999995
111,01138,Culoz,5.781229,45.847620899999995
112,01138,Culoz,5.781229,45.847620899999995
113,01139,Curciat-Dongalon,5.1592519999999995,46.474996999999995
114,01140,Curtafond,5.090658,46.270234
115,01140,Curtafond,5.090658,46.270234
116,01141,Cuzieu,5.682851,45.815806
117,01141,Cuzieu,5.682851,45.815806
118,01142,Dagneux,5.074751,45.850072999999995
119,01142,Dagneux,5.074751,45.850072999999995
120,01143,Divonne-les-Bains,6.13604,46.358168
121,01143,Divonne-les-Bains,6.13604,46.358168
122,01145,Dompierre-sur-Veyle,5.205592,46.07136
123,01145,Dompierre-sur-Veyle,5.205592,46.07136
124,01146,Dompierre-sur-Chalaronne,4.897868,46.139414
125,01146,Dompierre-sur-Chalaronne,4.897868,46.139414
126,01147,Domsure,5.2942669,46.418959
127,01147,Domsure,5.2942669,46.418959
128,01148,Dortan,5.659445,46.319031
129,01148,Dortan,5.659445,46.319031
130,01149,Douvres,5.373145,45.989554999999996
131,01149,Douvres,5.373145,45.989554999999996
132,01150,Drom,5.366772,46.218033
133,01151,Druillat,5.317672,46.059622999999995
134,01151,Druillat,5.317672,46.059622999999995
135,01152,Échallon,5.7419,46.2108
136,01152,Échallon,5.7419,46.2108
137,01153,Échenevex,6.036173000000001,46.308912
138,01153,Échenevex,6.036173000000001,46.308912
139,01155,Évosges,5.498047,45.960559
140,01155,Évosges,5.498047,45.960559
141,01156,Faramans,5.1258169,45.90484
142,01156,Faramans,5.1258169,45.90484
143,01157,Fareins,4.7617910000000006,46.020781
144,01158,Farges,5.905196,46.167409
145,01158,Farges,5.905196,46.167409
146,01159,Feillens,4.888648,46.336238
147,01159,Feillens,4.888648,46.336238
148,01160,Ferney-Voltaire,6.108669,46.257632
149,01162,Flaxieu,5.734527,45.809472899999996
150,01163,Foissiat,5.174323,46.368677000000005
151,01163,Foissiat,5.174323,46.368677000000005
152,01165,Francheleins,4.808658900000001,46.07353
153,01165,Francheleins,4.808658900000001,46.07353
154,01166,Frans,4.7735970000000005,45.991974
155,01166,Frans,4.7735970000000005,45.991974
156,01167,Garnerans,4.840433999999999,46.20516
157,01167,Garnerans,4.840433999999999,46.20516
158,01169,Genouilleux,4.786975,46.119214
159,01169,Genouilleux,4.786975,46.119214
160,01170,Béard-Géovreissiat,5.5575,46.1906
161,01170,Béard-Géovreissiat,5.5575,46.1906
162,01171,Géovreisset,5.617422900000001,46.255556
163,01171,Géovreisset,5.617422900000001,46.255556
164,01173,Gex,6.058036,46.334190899999996
165,01174,Giron,5.774267,46.225246999999996
166,01174,Giron,5.774267,46.225246999999996
167,01175,Gorrevod,4.939571,46.420014
168,01175,Gorrevod,4.939571,46.420014
169,01177,Grand-Corent,5.431685,46.20214
170,01179,Grièges,4.851323000000001,46.255193
171,01179,Grièges,4.851323000000001,46.255193
172,01180,Grilly,6.11448,46.329831
173,01180,Grilly,6.11448,46.329831
174,01181,Groissiat,5.60763,46.22153
175,01181,Groissiat,5.60763,46.22153
176,01183,Guéreins,4.780163,46.109046899999996
177,01183,Guéreins,4.780163,46.109046899999996
178,01184,Hautecourt-Romanèche,5.440133900000001,46.186539
179,01184,Hautecourt-Romanèche,5.440133900000001,46.186539
180,01187,Haut Valromey,5.6926949,45.997585
181,01187,Haut Valromey,5.6926949,45.997585
182,01188,Illiat,4.888391,46.187985
183,01188,Illiat,4.888391,46.187985
184,01189,Injoux-Génissiat,5.7833,46.05
185,01189,Injoux-Génissiat,5.7833,46.05
186,01190,Innimond,5.572421,45.78269
187,01190,Innimond,5.572421,45.78269
188,01191,Izenave,5.525958999999999,46.038839
189,01192,Izernore,5.5544720000000005,46.219640999999996
190,01192,Izernore,5.5544720000000005,46.219640999999996
191,01193,Izieu,5.639906,45.651796999999995
192,01193,Izieu,5.639906,45.651796999999995
193,01194,Jassans-Riottier,4.758901,45.984091
194,01195,Jasseron,5.324229,46.211177
195,01195,Jasseron,5.324229,46.211177
196,01196,Jayat,5.119308999999999,46.36841
197,01196,Jayat,5.119308999999999,46.36841
198,01197,Journans,5.331306,46.144473
199,01198,Joyeux,5.098333,45.96163
200,01199,Jujurieux,5.410126,46.039038
201,01199,Jujurieux,5.410126,46.039038
202,01200,Labalme,5.483008,46.09326
203,01202,Lagnieu,5.3486269,45.903996
204,01203,Laiz,4.890092,46.248169
205,01204,Le Poizat-Lalleyriat,5.713698,46.153991999999995
206,01206,Lantenay,5.544837,46.057609
207,01207,Lapeyrouse,4.97896,45.983333
208,01209,Léaz,5.884035,46.098698999999996
209,01210,Lélex,5.940515,46.303177000000005
210,01210,Lélex,5.940515,46.303177000000005
211,01211,Lent,5.1956369,46.120191999999996
212,01211,Lent,5.1956369,46.120191999999996
213,01212,Lescheroux,5.1431509,46.407507
214,01212,Lescheroux,5.1431509,46.407507
215,01213,Leyment,5.29575,45.923097999999996
216,01213,Leyment,5.29575,45.923097999999996
217,01214,Leyssard,5.475626999999999,46.156539
218,01215,Surjoux-Lhopital,5.778144999999999,46.022107
219,01215,Surjoux-Lhopital,5.778144999999999,46.022107
220,01216,Lhuis,5.534822,45.74585
221,01216,Lhuis,5.534822,45.74585
222,01219,Lompnas,5.518783,45.802978
223,01219,Lompnas,5.518783,45.802978
224,01224,Loyettes,5.203387,45.774133899999995
225,01225,Lurcy,4.774413,46.061374
226,01225,Lurcy,4.774413,46.061374
227,01227,Magnieu,5.718609,45.776804999999996
228,01227,Magnieu,5.718609,45.776804999999996
229,01228,Maillat,5.537168,46.128583899999995
230,01228,Maillat,5.537168,46.128583899999995
231,01229,Malafretaz,5.145948000000001,46.323396
232,01229,Malafretaz,5.145948000000001,46.323396
233,01230,Mantenay-Montlin,5.1199699999999995,46.428575
234,01230,Mantenay-Montlin,5.1199699999999995,46.428575
235,01231,Manziat,4.906516000000001,46.35931
236,01231,Manziat,4.906516000000001,46.35931
237,01232,Marboz,5.256506,46.342014
238,01232,Marboz,5.256506,46.342014
239,01233,Marchamp,5.542458,45.786527
240,01233,Marchamp,5.542458,45.786527
241,01234,Marignieu,5.719297,45.79657
242,01234,Marignieu,5.719297,45.79657
243,01235,Marlieux,5.071276999999999,46.065096999999994
244,01235,Marlieux,5.071276999999999,46.065096999999994
245,01236,Marsonnas,5.0720349,46.340157
246,01236,Marsonnas,5.0720349,46.340157
247,01237,Martignat,5.610422,46.209014
248,01237,Martignat,5.610422,46.209014
249,01238,Massieux,4.8326519999999995,45.90985
250,01238,Massieux,4.8326519999999995,45.90985
251,01239,Massignieu-de-Rives,5.767024,45.754346000000005
252,01239,Massignieu-de-Rives,5.767024,45.754346000000005
253,01240,Matafelon-Granges,5.4985039,46.238543
254,01241,Meillonnas,5.351351,46.245743
255,01241,Meillonnas,5.351351,46.245743
256,01242,Mérignat,5.436884,46.06909
257,01243,Messimy-sur-Saône,4.764139,46.048409
258,01243,Messimy-sur-Saône,4.764139,46.048409
259,01244,Meximieux,5.195594,45.905088
260,01244,Meximieux,5.195594,45.905088
261,01245,Bohas-Meyriat-Rignat,5.384431,46.137972
262,01245,Bohas-Meyriat-Rignat,5.384431,46.137972
263,01246,Mézériat,5.048069,46.234809999999996
264,01246,Mézériat,5.048069,46.234809999999996
265,01247,Mijoux,5.996778,46.366475
266,01247,Mijoux,5.996778,46.366475
267,01248,Mionnay,4.9313769999999995,45.895573
268,01248,Mionnay,4.9313769999999995,45.895573
269,01249,Miribel,4.954543,45.824508
270,01249,Miribel,4.954543,45.824508
271,01250,Misérieux,4.8111239999999995,45.9739549
272,01250,Misérieux,4.8111239999999995,45.9739549
273,01252,Mogneneins,4.810491000000001,46.14063
274,01252,Mogneneins,4.810491000000001,46.14063
275,01254,Montagnat,5.28391,46.170396999999994
276,01254,Montagnat,5.28391,46.170396999999994
277,01255,Montagnieu,5.4686639999999995,45.793428000000006
278,01255,Montagnieu,5.4686639999999995,45.793428000000006
279,01257,Montanges,5.800876000000001,46.164943
280,01257,Montanges,5.800876000000001,46.164943
281,01258,Montceaux,4.797837,46.096314
282,01259,Montcet,5.111865,46.21228
283,01259,Montcet,5.111865,46.21228
284,01260,Le Montellier,5.0723269,45.930432
285,01260,Le Montellier,5.0723269,45.930432
286,01261,Monthieux,4.940093,45.956738
287,01261,Monthieux,4.940093,45.956738
288,01262,Montluel,5.056991,45.8498919
289,01262,Montluel,5.056991,45.8498919
290,01263,Montmerle-sur-Saône,4.759725,46.079318
291,01263,Montmerle-sur-Saône,4.759725,46.079318
292,01264,Montracol,5.12268,46.197294
293,01264,Montracol,5.12268,46.197294
294,01265,Montréal-la-Cluse,5.570781,46.1853369
295,01265,Montréal-la-Cluse,5.570781,46.1853369
296,01266,Montrevel-en-Bresse,5.130528,46.337407
297,01266,Montrevel-en-Bresse,5.130528,46.337407
298,01267,Nurieux-Volognat,5.5146809999999995,46.175681
299,01267,Nurieux-Volognat,5.5146809999999995,46.175681
300,01268,Murs-et-Gélignieux,5.660666,45.642393
301,01268,Murs-et-Gélignieux,5.660666,45.642393
302,01269,Nantua,5.607762,46.153405
303,01269,Nantua,5.607762,46.153405
304,01272,Neuville-les-Dames,5.004772,46.16231
305,01272,Neuville-les-Dames,5.004772,46.16231
306,01273,Neuville-sur-Ain,5.371802,46.081637
307,01273,Neuville-sur-Ain,5.371802,46.081637
308,01274,Les Neyrolles,5.632791,46.140927000000005
309,01274,Les Neyrolles,5.632791,46.140927000000005
310,01275,Neyron,4.9325279,45.814721
311,01275,Neyron,4.9325279,45.814721
312,01276,Niévroz,5.063491,45.8264179
313,01276,Niévroz,5.063491,45.8264179
314,01277,Nivollet-Montgriffon,5.446203,45.993102
315,01277,Nivollet-Montgriffon,5.446203,45.993102
316,01279,Oncieu,5.474317,45.959872
317,01279,Oncieu,5.474317,45.959872
318,01280,Ordonnaz,5.535778,45.832605
319,01280,Ordonnaz,5.535778,45.832605
320,01281,Ornex,6.098655,46.269647
321,01282,Outriaz,5.546692,46.0671729
322,01282,Outriaz,5.546692,46.0671729
323,01283,Oyonnax,5.655335,46.257773
324,01283,Oyonnax,5.655335,46.257773
325,01284,Ozan,4.916108900000001,46.386702
326,01284,Ozan,4.916108900000001,46.386702
327,01285,Parcieux,4.824502,45.915453899999996
328,01285,Parcieux,4.824502,45.915453899999996
329,01286,Parves et Nattages,5.742812000000001,45.743728000000004
330,01286,Parves et Nattages,5.742812000000001,45.743728000000004
331,01288,Péron,5.927637,46.188736999999996
332,01288,Péron,5.927637,46.188736999999996
333,01289,Péronnas,5.203701000000001,46.179148
334,01289,Péronnas,5.203701000000001,46.179148
335,01290,Pérouges,5.176878,45.9038291
336,01290,Pérouges,5.176878,45.9038291
337,01291,Perrex,4.971717,46.2462
338,01291,Perrex,4.971717,46.2462
339,01293,Peyriat,5.512306,46.154911
340,01293,Peyriat,5.512306,46.154911
341,01294,Peyrieu,5.676598,45.677984
342,01294,Peyrieu,5.676598,45.677984
343,01295,Peyzieux-sur-Saône,4.816487,46.128400899999995
344,01295,Peyzieux-sur-Saône,4.816487,46.128400899999995
345,01296,Pirajoux,5.299169,46.371096
346,01296,Pirajoux,5.299169,46.371096
347,01297,Pizay,5.090498,45.889181
348,01297,Pizay,5.090498,45.889181
349,01298,Plagne,5.728435,46.192219
350,01299,Le Plantay,5.089268,46.020953000000006
351,01299,Le Plantay,5.089268,46.020953000000006
352,01301,Polliat,5.125706,46.248903999999996
353,01302,Pollieu,5.744068,45.797216
354,01303,Poncin,5.407197,46.08637
355,01304,Pont-d'Ain,5.341124,46.04936
356,01305,Pont-de-Vaux,4.938149,46.430278
357,01306,Pont-de-Veyle,4.88427,46.266006
358,01307,Port,5.5727150000000005,46.162852
359,01308,Pougny,5.951341,46.138985999999996
360,01310,Prémeyzel,5.647399,45.682696
361,01310,Prémeyzel,5.647399,45.682696
362,01311,Prémillieu,5.571974,45.874384899999995
363,01311,Prémillieu,5.571974,45.874384899999995
364,01313,Prévessin-Moëns,6.0801679,46.255038
365,01313,Prévessin-Moëns,6.0801679,46.255038
366,01314,Priay,5.289254,46.002984999999995
367,01314,Priay,5.289254,46.002984999999995
368,01317,Ramasse,5.35618,46.192825899999995
369,01317,Ramasse,5.35618,46.192825899999995
370,01318,Rancé,4.870115,45.965362
371,01318,Rancé,4.870115,45.965362
372,01319,Relevant,4.948885,46.088924
373,01319,Relevant,4.948885,46.088924
374,01320,Replonges,4.875967,46.310939000000005
375,01320,Replonges,4.875967,46.310939000000005
376,01321,Revonnas,5.3319339999999995,46.162552000000005
377,01321,Revonnas,5.3319339999999995,46.162552000000005
378,01322,Reyrieux,4.823704,45.935097999999996
379,01322,Reyrieux,4.823704,45.935097999999996
380,01323,Reyssouze,4.920351,46.432990999999994
381,01323,Reyssouze,4.920351,46.432990999999994
382,01325,Rignieux-le-Franc,5.188473,45.940263
383,01325,Rignieux-le-Franc,5.188473,45.940263
384,01328,Romans,5.023885,46.121598
385,01328,Romans,5.023885,46.121598
386,01329,Rossillon,5.592102,45.833176
387,01329,Rossillon,5.592102,45.833176
388,01330,Ruffieu,5.662567,45.994876
389,01330,Ruffieu,5.662567,45.994876
390,01331,Saint-Alban,5.4539,46.0961
391,01331,Saint-Alban,5.4539,46.0961
392,01332,Saint-André-de-Bâgé,4.916629,46.299183
393,01332,Saint-André-de-Bâgé,4.916629,46.299183
394,01333,Saint-André-de-Corcy,4.951414,45.926211
395,01333,Saint-André-de-Corcy,4.951414,45.926211
396,01334,Saint-André-d'Huiriat,4.91488,46.216182
397,01334,Saint-André-d'Huiriat,4.91488,46.216182
398,01335,Saint-André-le-Bouchoux,5.078213,46.117052
399,01336,Saint-André-sur-Vieux-Jonc,5.1459790000000005,46.156045
400,01336,Saint-André-sur-Vieux-Jonc,5.1459790000000005,46.156045
401,01337,Saint-Bénigne,4.971785,46.439031
402,01337,Saint-Bénigne,4.971785,46.439031
403,01338,Groslée-Saint-Benoit,5.5875639999999995,45.695152
404,01338,Groslée-Saint-Benoit,5.5875639999999995,45.695152
405,01339,Saint-Bernard,4.732226,45.945415999999994
406,01339,Saint-Bernard,4.732226,45.945415999999994
407,01342,Sainte-Croix,5.05352,45.894788
408,01342,Sainte-Croix,5.05352,45.894788
409,01343,Saint-Cyr-sur-Menthon,4.972713,46.275109
410,01343,Saint-Cyr-sur-Menthon,4.972713,46.275109
411,01344,Saint-Denis-lès-Bourg,5.189789,46.2025999
412,01344,Saint-Denis-lès-Bourg,5.189789,46.2025999
413,01345,Saint-Denis-en-Bugey,5.327332,45.951291
414,01345,Saint-Denis-en-Bugey,5.327332,45.951291
415,01346,Saint-Didier-d'Aussiat,5.0617849999999995,46.30785
416,01346,Saint-Didier-d'Aussiat,5.0617849999999995,46.30785
417,01347,Saint-Didier-de-Formans,4.77525,45.95515
418,01347,Saint-Didier-de-Formans,4.77525,45.95515
419,01348,Saint-Didier-sur-Chalaronne,4.814596,46.177482
420,01348,Saint-Didier-sur-Chalaronne,4.814596,46.177482
421,01349,Saint-Éloi,5.153087,45.932654
422,01349,Saint-Éloi,5.153087,45.932654
423,01350,Saint-Étienne-du-Bois,5.292785,46.288361
424,01350,Saint-Étienne-du-Bois,5.292785,46.288361
425,01351,Saint-Étienne-sur-Chalaronne,4.866148,46.147915000000005
426,01351,Saint-Étienne-sur-Chalaronne,4.866148,46.147915000000005
427,01352,Saint-Étienne-sur-Reyssouze,4.999027,46.414873
428,01352,Saint-Étienne-sur-Reyssouze,4.999027,46.414873
429,01353,Sainte-Euphémie,4.796282,45.972578999999996
430,01353,Sainte-Euphémie,4.796282,45.972578999999996
431,01354,Saint-Genis-Pouilly,6.02513,46.2437479
432,01354,Saint-Genis-Pouilly,6.02513,46.2437479
433,01355,Saint-Genis-sur-Menthon,5.008744999999999,46.282216
434,01356,Saint-Georges-sur-Renon,5.03094,46.105523
435,01356,Saint-Georges-sur-Renon,5.03094,46.105523
436,01357,Saint-Germain-de-Joux,5.737876,46.178499
437,01357,Saint-Germain-de-Joux,5.737876,46.178499
438,01358,Saint-Germain-les-Paroisses,5.61937,45.77387
439,01358,Saint-Germain-les-Paroisses,5.61937,45.77387
440,01359,Saint-Germain-sur-Renon,5.057021,46.080628999999995
441,01359,Saint-Germain-sur-Renon,5.057021,46.080628999999995
442,01360,Saint-Jean-de-Gonville,5.953619000000001,46.211919
443,01360,Saint-Jean-de-Gonville,5.953619000000001,46.211919
444,01361,Saint-Jean-de-Niost,5.217711,45.840252
445,01361,Saint-Jean-de-Niost,5.217711,45.840252
446,01362,Saint-Jean-de-Thurigneux,4.883082,45.951937
447,01362,Saint-Jean-de-Thurigneux,4.883082,45.951937
448,01363,Saint-Jean-le-Vieux,5.389349,46.028851
449,01363,Saint-Jean-le-Vieux,5.389349,46.028851
450,01364,Saint-Jean-sur-Reyssouze,5.063322,46.397450899999995
451,01364,Saint-Jean-sur-Reyssouze,5.063322,46.397450899999995
452,01365,Saint-Jean-sur-Veyle,4.915751,46.258722
453,01365,Saint-Jean-sur-Veyle,4.915751,46.258722
454,01366,Sainte-Julie,5.2781769999999995,45.890346
455,01366,Sainte-Julie,5.2781769999999995,45.890346
456,01367,Saint-Julien-sur-Reyssouze,5.108783,46.402498
457,01367,Saint-Julien-sur-Reyssouze,5.108783,46.402498
458,01368,Saint-Julien-sur-Veyle,4.956713,46.207488
459,01368,Saint-Julien-sur-Veyle,4.956713,46.207488
460,01369,Saint-Just,5.278792,46.192046999999995
461,01369,Saint-Just,5.278792,46.192046999999995
462,01370,Saint-Laurent-sur-Saône,4.841747,46.305479999999996
463,01370,Saint-Laurent-sur-Saône,4.841747,46.305479999999996
464,01371,Saint-Marcel,4.990625,45.947996999999994
465,01371,Saint-Marcel,4.990625,45.947996999999994
466,01372,Saint-Martin-de-Bavel,5.6808439,45.849886
467,01372,Saint-Martin-de-Bavel,5.6808439,45.849886
468,01373,Saint-Martin-du-Frêne,5.553268,46.140049
469,01373,Saint-Martin-du-Frêne,5.553268,46.140049
470,01374,Saint-Martin-du-Mont,5.3277,46.101576
471,01374,Saint-Martin-du-Mont,5.3277,46.101576
472,01375,Saint-Martin-le-Châtel,5.117433,46.281512
473,01375,Saint-Martin-le-Châtel,5.117433,46.281512
474,01376,Saint-Maurice-de-Beynost,4.976422,45.832313
475,01376,Saint-Maurice-de-Beynost,4.976422,45.832313
476,01378,Saint-Maurice-de-Gourdans,5.193994,45.820646999999994
477,01378,Saint-Maurice-de-Gourdans,5.193994,45.820646999999994
478,01379,Saint-Maurice-de-Rémens,5.275576,45.959235
479,01379,Saint-Maurice-de-Rémens,5.275576,45.959235
480,01380,Saint-Nizier-le-Bouchoux,5.151128,46.459281
481,01380,Saint-Nizier-le-Bouchoux,5.151128,46.459281
482,01381,Saint-Nizier-le-Désert,5.147965,46.055209999999995
483,01381,Saint-Nizier-le-Désert,5.147965,46.055209999999995
484,01382,Sainte-Olive,4.928364,46.019579
485,01382,Sainte-Olive,4.928364,46.019579
486,01383,Saint-Paul-de-Varax,5.12896,46.099353
487,01383,Saint-Paul-de-Varax,5.12896,46.099353
488,01384,Saint-Rambert-en-Bugey,5.4395939,45.948588
489,01384,Saint-Rambert-en-Bugey,5.4395939,45.948588
490,01385,Saint-Rémy,5.16791,46.18951
491,01385,Saint-Rémy,5.16791,46.18951
492,01386,Saint-Sorlin-en-Bugey,5.370897,45.879259000000005
493,01386,Saint-Sorlin-en-Bugey,5.370897,45.879259000000005
494,01387,Saint-Sulpice,5.039843,46.321923
495,01387,Saint-Sulpice,5.039843,46.321923
496,01388,Saint-Trivier-de-Courtes,5.0808919999999995,46.459396000000005
497,01388,Saint-Trivier-de-Courtes,5.0808919999999995,46.459396000000005
498,01389,Saint-Trivier-sur-Moignans,4.897865900000001,46.071954999999996
499,01389,Saint-Trivier-sur-Moignans,4.897865900000001,46.071954999999996
500,01390,Saint-Vulbas,5.290324,45.832913
501,01390,Saint-Vulbas,5.290324,45.832913
502,01391,Salavre,5.346603,46.364005
503,01391,Salavre,5.346603,46.364005
504,01392,Samognat,5.575553,46.2583
505,01392,Samognat,5.575553,46.2583
506,01393,Sandrans,4.9809849999999996,46.063557
507,01393,Sandrans,4.9809849999999996,46.063557
508,01396,Sault-Brénaz,5.406099,45.857090899999996
509,01396,Sault-Brénaz,5.406099,45.857090899999996
510,01397,Sauverny,6.114234,46.315994
511,01397,Sauverny,6.114234,46.315994
512,01398,Savigneux,4.848664,46.001183000000005
513,01398,Savigneux,4.848664,46.001183000000005
514,01399,Ségny,6.073437,46.296423
515,01399,Ségny,6.073437,46.296423
516,01401,Sergy,5.999084,46.251996999999996
517,01402,Sermoyer,4.980499,46.497673999999996
518,01403,Serrières-de-Briord,5.453232,45.807075
519,01404,Serrières-sur-Ain,5.452583,46.152332
520,01405,Servas,5.165458999999999,46.132709999999996
521,01407,Seyssel,5.829226599999999,45.9484438
522,01408,Simandre-sur-Suran,5.41671,46.2246979
523,01410,Sonthonnax-la-Montagne,5.523758,46.231035999999996
524,01411,Souclin,5.416197,45.876534
525,01411,Souclin,5.416197,45.876534
526,01412,Sulignat,4.960107,46.172914
527,01412,Sulignat,4.960107,46.172914
528,01415,Talissieu,5.719543,45.868746
529,01415,Talissieu,5.719543,45.868746
530,01416,Tenay,5.509023,45.918236
531,01416,Tenay,5.509023,45.918236
532,01418,Thil,5.022083,45.81357
533,01419,Thoiry,5.97991,46.236466
534,01420,Thoissey,4.801003,46.17174
535,01420,Thoissey,4.801003,46.17174
536,01421,Torcieu,5.395144,45.921819
537,01421,Torcieu,5.395144,45.921819
538,01422,Tossiat,5.316833,46.139678
539,01422,Tossiat,5.316833,46.139678
540,01423,Toussieux,4.832444000000001,45.958172999999995
541,01423,Toussieux,4.832444000000001,45.958172999999995
542,01424,Tramoyes,4.968351,45.877016
543,01424,Tramoyes,4.968351,45.877016
544,01425,La Tranclière,5.26133,46.110292
545,01426,Val-Revermont,5.3692,46.2722
546,01426,Val-Revermont,5.3692,46.2722
547,01427,Trévoux,4.774296,45.940940000000005
548,01427,Trévoux,4.774296,45.940940000000005
549,01428,Valeins,4.870944000000001,46.112381899999995
550,01429,Vandeins,5.078828,46.214965899999996
551,01430,Varambon,5.317069,46.040255
552,01430,Varambon,5.317069,46.040255
553,01431,Vaux-en-Bugey,5.3536589999999995,45.927495
554,01432,Verjon,5.349018,46.347033
555,01432,Verjon,5.349018,46.347033
556,01433,Vernoux,5.109104900000001,46.479489
557,01433,Vernoux,5.109104900000001,46.479489
558,01434,Versailleux,5.10455,45.979923
559,01434,Versailleux,5.10455,45.979923
560,01435,Versonnex,6.0980419999999995,46.304598
561,01435,Versonnex,6.0980419999999995,46.304598
562,01436,Vesancy,6.089217,46.348134
563,01436,Vesancy,6.089217,46.348134
